ts	zoom_sample	active_profile	zoom_ratio	profile_src	eff_pan	eff_tilt	eff_accel	lead_ms	ap_mode	ap_trk	ap_id	err_x	err_y	cmd_pan	cmd_tilt	base_pan	base_tilt	trk_mode	sel_id	sel_valid	lost	cx	cy	pcx	pcy	vx	vy	motion	score	policy	switch	auto_zoom_box_h	auto_zoom_target_h	auto_zoom_cmd
1785503503.049	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	64/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503503.404	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	73/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503503.734	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	81/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503504.064	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	89/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503504.573	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	102/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503504.917	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	110/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503505.251	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	119/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503505.584	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	127/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503505.930	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	136/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503506.260	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	144/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503506.590	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	152/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503506.925	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	161/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503507.257	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	169/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503507.591	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	177/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503508.018	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	188/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503508.364	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	197/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503508.714	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	205/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503509.044	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	214/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503509.398	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	222/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503509.749	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	231/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503510.082	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	240/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503510.553	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	251/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503510.900	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	260/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503511.236	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	268/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503511.566	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	277/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503511.915	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	285/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503512.245	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	294/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503512.575	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	302/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503512.906	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	310/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503513.249	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	319/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
1785503513.580	4	4	0.116	user	32	26	7	142	IDLE	IDLE	0	0	0	0	0	0	0	IDLE	0	False	327/12	0.416667	0.577778	0.416667	0.577867	-4.06909e-09	0.000494707	0.000494707	0.0890921	moving_near_sticky		0	0.48	0
